"function_name","data_range","start_time","end_time","time_lapse","iteration"
"coverage","chr3R-320670","2022-09-14 09:47:54.263265","2022-09-14 10:02:50.46507","00:14:56.201805",0
"coverage","chr3R-338485","2022-09-14 10:02:50.46507","2022-09-14 10:20:00.514767","00:17:10.049697",0
"coverage","chr3R-356300","2022-09-14 10:20:00.514767","2022-09-14 10:38:26.768237","00:18:26.25347",0
"coverage","chr3R-374115","2022-09-14 10:38:26.768237","2022-09-14 11:00:45.355744","00:22:18.587507",0
"coverage","chr3R-391930","2022-09-14 11:00:45.355744","2022-09-14 11:26:16.324798","00:25:30.969054",0
"coverage","chr3R-409745","2022-09-14 11:26:16.324798","2022-09-14 11:54:13.709633","00:27:57.384835",0
"coverage","chr3R-427560","2022-09-14 11:54:13.709633","2022-09-14 12:27:16.197515","00:33:02.487882",0
"coverage","chr3R-445375","2022-09-14 12:27:16.197515","2022-09-14 13:04:23.196954","00:37:06.999439",0
"coverage","chr3R-463190","2022-09-14 13:04:23.196954","2022-09-14 13:45:04.658319","00:40:41.461365",0
"coverage","chr3R-481005","2022-09-14 13:45:04.658319","2022-09-14 14:30:09.20602","00:45:04.547701",0
"coverage","chr3R-498820","2022-09-14 14:30:09.20602","2022-09-14 15:18:01.700925","00:47:52.494905",0
"coverage","chr3R-516635","2022-09-14 15:18:01.700925","2022-09-14 16:09:15.327687","00:51:13.626762",0
"coverage","chr3R-534450","2022-09-14 16:09:15.327687",NULL,NULL,0
"coverage","chr3R-534450","2022-09-15 18:04:20.648595","2022-09-15 18:04:20.653292","00:00:00.004697",1
"coverage","chr3R-552265","2022-09-15 18:04:20.653292","2022-09-15 19:11:50.114975","01:07:29.461683",1
"mpileup","chr3R-17815","2022-09-15 22:46:12.428589","2022-09-15 22:46:12.431915","00:00:00.003326",1
"mpileup","chr3R-17815","2022-09-15 22:46:12.431915","2022-09-15 22:46:21.201078","00:00:08.769163",2
"mpileup","chr3R-17815","2022-09-15 22:46:21.201078","2022-09-15 22:46:25.773183","00:00:04.572105",3
"mpileup","chr3R-17815","2022-09-15 22:46:25.773183","2022-09-15 22:46:30.321471","00:00:04.548288",4
"mpileup","chr3R-17815","2022-09-15 22:46:30.321471","2022-09-15 22:46:34.89244","00:00:04.570969",5
"mpileup","chr3R-17815","2022-09-15 22:46:34.89244","2022-09-15 22:46:39.435243","00:00:04.542803",6
"mpileup","chr3R-17815","2022-09-15 22:46:39.435243","2022-09-15 22:46:42.902506","00:00:03.467263",7
"mpileup","chr3R-17815","2022-09-15 22:46:42.902506","2022-09-15 22:46:46.345451","00:00:03.442945",8
"mpileup","chr3R-17815","2022-09-15 22:46:46.345451","2022-09-15 22:46:49.837124","00:00:03.491673",9
"mpileup","chr3R-17815","2022-09-15 22:46:49.837124","2022-09-15 22:46:53.299836","00:00:03.462712",10
"mpileup","chr3R-17815","2022-09-15 22:46:53.299836","2022-09-15 22:46:56.751338","00:00:03.451502",11
"mpileup","chr3R-17815","2022-09-15 22:46:56.751338","2022-09-15 22:47:00.216815","00:00:03.465477",12
"mpileup","chr3R-17815","2022-09-15 22:47:00.216815","2022-09-15 22:47:03.652363","00:00:03.435548",13
"mpileup","chr3R-17815","2022-09-15 22:47:03.652363","2022-09-15 22:47:07.121582","00:00:03.469219",14
"mpileup","chr3R-17815","2022-09-15 22:47:07.121582","2022-09-15 22:47:10.561366","00:00:03.439784",15
"mpileup","chr3R-17815","2022-09-15 22:47:10.561366","2022-09-15 22:47:14.058148","00:00:03.496782",16
"mpileup","chr3R-17815","2022-09-15 22:47:14.058148","2022-09-15 22:47:17.508656","00:00:03.450508",17
"mpileup","chr3R-17815","2022-09-15 22:47:17.508656","2022-09-15 22:47:21.004958","00:00:03.496302",18
"mpileup","chr3R-17815","2022-09-15 22:47:21.004958","2022-09-15 22:47:24.474769","00:00:03.469811",19
"mpileup","chr3R-17815","2022-09-15 22:47:24.474769","2022-09-15 22:47:27.954222","00:00:03.479453",20
"mpileup","chr3R-17815","2022-09-15 22:47:27.954222","2022-09-15 22:47:31.421289","00:00:03.467067",21
"mpileup","chr3R-17815","2022-09-15 22:47:31.421289","2022-09-15 22:47:34.888614","00:00:03.467325",22
"mpileup","chr3R-17815","2022-09-15 22:47:34.888614","2022-09-15 22:47:38.379796","00:00:03.491182",23
"mpileup","chr3R-17815","2022-09-15 22:47:38.379796","2022-09-15 22:47:41.848504","00:00:03.468708",24
"mpileup","chr3R-17815","2022-09-15 22:47:41.848504","2022-09-15 22:47:45.301937","00:00:03.453433",25
"mpileup","chr3R-17815","2022-09-15 22:47:45.301937","2022-09-15 22:47:48.763659","00:00:03.461722",26
"mpileup","chr3R-17815","2022-09-15 22:47:48.763659","2022-09-15 22:47:52.230606","00:00:03.466947",27
"mpileup","chr3R-17815","2022-09-15 22:47:52.230606","2022-09-15 22:47:55.731669","00:00:03.501063",28
"mpileup","chr3R-17815","2022-09-15 22:47:55.731669","2022-09-15 22:47:59.21455","00:00:03.482881",29
"mpileup","chr3R-17815","2022-09-15 22:47:59.21455","2022-09-15 22:48:02.66576","00:00:03.45121",30
"mpileup","chr3R-35630","2022-09-15 22:48:02.66576","2022-09-15 22:48:06.149915","00:00:03.484155",1
"mpileup","chr3R-35630","2022-09-15 22:48:06.149915","2022-09-15 22:48:22.553354","00:00:16.403439",2
"mpileup","chr3R-35630","2022-09-15 22:48:22.553354","2022-09-15 22:48:39.022982","00:00:16.469628",3
"mpileup","chr3R-35630","2022-09-15 22:48:39.022982","2022-09-15 22:48:55.481151","00:00:16.458169",4
"mpileup","chr3R-35630","2022-09-15 22:48:55.481151","2022-09-15 22:49:11.756876","00:00:16.275725",5
"mpileup","chr3R-35630","2022-09-15 22:49:11.756876","2022-09-15 22:49:28.193665","00:00:16.436789",6
"mpileup","chr3R-35630","2022-09-15 22:49:28.193665","2022-09-15 22:49:44.665539","00:00:16.471874",7
"mpileup","chr3R-35630","2022-09-15 22:49:44.665539","2022-09-15 22:50:01.174543","00:00:16.509004",8
"mpileup","chr3R-35630","2022-09-15 22:50:01.174543","2022-09-15 22:50:17.945144","00:00:16.770601",9
"mpileup","chr3R-35630","2022-09-15 22:50:17.945144","2022-09-15 22:50:34.440338","00:00:16.495194",10
"mpileup","chr3R-35630","2022-09-15 22:50:34.440338","2022-09-15 22:50:50.988263","00:00:16.547925",11
"mpileup","chr3R-35630","2022-09-15 22:50:50.988263","2022-09-15 22:51:07.418928","00:00:16.430665",12
"mpileup","chr3R-35630","2022-09-15 22:51:07.418928","2022-09-15 22:51:23.880503","00:00:16.461575",13
"mpileup","chr3R-35630","2022-09-15 22:51:23.880503","2022-09-15 22:51:40.540165","00:00:16.659662",14
"mpileup","chr3R-35630","2022-09-15 22:51:40.540165","2022-09-15 22:51:57.098155","00:00:16.55799",15
"mpileup","chr3R-35630","2022-09-15 22:51:57.098155","2022-09-15 22:52:13.762755","00:00:16.6646",16
"mpileup","chr3R-35630","2022-09-15 22:52:13.762755","2022-09-15 22:52:30.111557","00:00:16.348802",17
"mpileup","chr3R-35630","2022-09-15 22:52:30.111557","2022-09-15 22:52:46.462812","00:00:16.351255",18
"mpileup","chr3R-35630","2022-09-15 22:52:46.462812","2022-09-15 22:53:02.828413","00:00:16.365601",19
"mpileup","chr3R-35630","2022-09-15 22:53:02.828413","2022-09-15 22:53:19.083596","00:00:16.255183",20
"mpileup","chr3R-35630","2022-09-15 22:53:19.083596","2022-09-15 22:53:35.483458","00:00:16.399862",21
"mpileup","chr3R-35630","2022-09-15 22:53:35.483458","2022-09-15 22:53:51.872413","00:00:16.388955",22
"mpileup","chr3R-35630","2022-09-15 22:53:51.872413","2022-09-15 22:54:08.210067","00:00:16.337654",23
"mpileup","chr3R-35630","2022-09-15 22:54:08.210067","2022-09-15 22:54:24.566518","00:00:16.356451",24
"mpileup","chr3R-35630","2022-09-15 22:54:24.566518","2022-09-15 22:54:41.069323","00:00:16.502805",25
"mpileup","chr3R-35630","2022-09-15 22:54:41.069323","2022-09-15 22:54:57.708463","00:00:16.63914",26
"mpileup","chr3R-35630","2022-09-15 22:54:57.708463","2022-09-15 22:55:14.12426","00:00:16.415797",27
"mpileup","chr3R-35630","2022-09-15 22:55:14.12426","2022-09-15 22:55:30.483682","00:00:16.359422",28
"mpileup","chr3R-35630","2022-09-15 22:55:30.483682","2022-09-15 22:55:46.849156","00:00:16.365474",29
"mpileup","chr3R-35630","2022-09-15 22:55:46.849156","2022-09-15 22:56:03.169677","00:00:16.320521",30
"mpileup","chr3R-53445","2022-09-15 22:56:03.169677","2022-09-15 22:56:20.120818","00:00:16.951141",1
"mpileup","chr3R-53445","2022-09-15 22:56:20.120818","2022-09-15 22:56:51.145153","00:00:31.024335",2
"mpileup","chr3R-53445","2022-09-15 22:56:51.145153","2022-09-15 22:57:22.465562","00:00:31.320409",3
"mpileup","chr3R-53445","2022-09-15 22:57:22.465562","2022-09-15 22:57:54.064544","00:00:31.598982",4
"mpileup","chr3R-53445","2022-09-15 22:57:54.064544","2022-09-15 22:58:25.528566","00:00:31.464022",5
"mpileup","chr3R-53445","2022-09-15 22:58:25.528566","2022-09-15 22:58:56.828879","00:00:31.300313",6
"mpileup","chr3R-53445","2022-09-15 22:58:56.828879","2022-09-15 22:59:28.28695","00:00:31.458071",7
"mpileup","chr3R-53445","2022-09-15 22:59:28.28695","2022-09-15 22:59:59.470573","00:00:31.183623",8
"mpileup","chr3R-53445","2022-09-15 22:59:59.470573","2022-09-15 23:00:31.576129","00:00:32.105556",9
"mpileup","chr3R-53445","2022-09-15 23:00:31.576129","2022-09-15 23:01:02.845185","00:00:31.269056",10
"mpileup","chr3R-53445","2022-09-15 23:01:02.845185","2022-09-15 23:01:33.875472","00:00:31.030287",11
"mpileup","chr3R-53445","2022-09-15 23:01:33.875472","2022-09-15 23:02:05.14055","00:00:31.265078",12
"mpileup","chr3R-53445","2022-09-15 23:02:05.14055","2022-09-15 23:02:36.297877","00:00:31.157327",13
"mpileup","chr3R-53445","2022-09-15 23:02:36.297877","2022-09-15 23:03:08.971502","00:00:32.673625",14
"mpileup","chr3R-53445","2022-09-15 23:03:08.971502","2022-09-15 23:03:40.065287","00:00:31.093785",15
"mpileup","chr3R-53445","2022-09-15 23:03:40.065287","2022-09-15 23:04:11.15724","00:00:31.091953",16
"mpileup","chr3R-53445","2022-09-15 23:04:11.15724","2022-09-15 23:04:42.586928","00:00:31.429688",17
"mpileup","chr3R-53445","2022-09-15 23:04:42.586928","2022-09-15 23:05:17.271361","00:00:34.684433",18
"mpileup","chr3R-53445","2022-09-15 23:05:17.271361","2022-09-15 23:05:48.624692","00:00:31.353331",19
"mpileup","chr3R-53445","2022-09-15 23:05:48.624692","2022-09-15 23:06:20.109571","00:00:31.484879",20
"mpileup","chr3R-53445","2022-09-15 23:06:20.109571","2022-09-15 23:06:51.41091","00:00:31.301339",21
"mpileup","chr3R-53445","2022-09-15 23:06:51.41091","2022-09-15 23:07:22.896699","00:00:31.485789",22
"mpileup","chr3R-53445","2022-09-15 23:07:22.896699","2022-09-15 23:07:54.168393","00:00:31.271694",23
"mpileup","chr3R-53445","2022-09-15 23:07:54.168393","2022-09-15 23:08:25.669264","00:00:31.500871",24
"mpileup","chr3R-53445","2022-09-15 23:08:25.669264","2022-09-15 23:08:57.254672","00:00:31.585408",25
"mpileup","chr3R-53445","2022-09-15 23:08:57.254672","2022-09-15 23:09:28.795857","00:00:31.541185",26
"mpileup","chr3R-53445","2022-09-15 23:09:28.795857","2022-09-15 23:10:00.30109","00:00:31.505233",27
"mpileup","chr3R-53445","2022-09-15 23:10:00.30109","2022-09-15 23:10:31.481269","00:00:31.180179",28
"mpileup","chr3R-53445","2022-09-15 23:10:31.481269","2022-09-15 23:11:02.965538","00:00:31.484269",29
"mpileup","chr3R-53445","2022-09-15 23:11:02.965538","2022-09-15 23:11:34.233089","00:00:31.267551",30
"mpileup","chr3R-71260","2022-09-15 23:11:34.233089","2022-09-15 23:12:05.5674","00:00:31.334311",1
"mpileup","chr3R-71260","2022-09-15 23:12:05.5674","2022-09-15 23:12:58.889236","00:00:53.321836",2
"mpileup","chr3R-71260","2022-09-15 23:12:58.889236","2022-09-15 23:13:51.796654","00:00:52.907418",3
"mpileup","chr3R-71260","2022-09-15 23:13:51.796654","2022-09-15 23:14:45.003233","00:00:53.206579",4
"mpileup","chr3R-71260","2022-09-15 23:14:45.003233","2022-09-15 23:15:38.335079","00:00:53.331846",5
"mpileup","chr3R-71260","2022-09-15 23:15:38.335079","2022-09-15 23:16:32.104032","00:00:53.768953",6
"mpileup","chr3R-71260","2022-09-15 23:16:32.104032","2022-09-15 23:17:25.645599","00:00:53.541567",7
"mpileup","chr3R-71260","2022-09-15 23:17:25.645599","2022-09-15 23:18:19.171917","00:00:53.526318",8
"mpileup","chr3R-71260","2022-09-15 23:18:19.171917","2022-09-15 23:19:12.850263","00:00:53.678346",9
"mpileup","chr3R-71260","2022-09-15 23:19:12.850263","2022-09-15 23:20:06.295328","00:00:53.445065",10
"mpileup","chr3R-71260","2022-09-15 23:20:06.295328","2022-09-15 23:21:00.078526","00:00:53.783198",11
"mpileup","chr3R-71260","2022-09-15 23:21:00.078526","2022-09-15 23:21:53.727739","00:00:53.649213",12
"mpileup","chr3R-71260","2022-09-15 23:21:53.727739","2022-09-15 23:22:47.355098","00:00:53.627359",13
"mpileup","chr3R-71260","2022-09-15 23:22:47.355098","2022-09-15 23:23:40.706097","00:00:53.350999",14
"mpileup","chr3R-71260","2022-09-15 23:23:40.706097","2022-09-15 23:24:34.594297","00:00:53.8882",15
"mpileup","chr3R-71260","2022-09-15 23:24:34.594297","2022-09-15 23:25:27.726248","00:00:53.131951",16
"mpileup","chr3R-71260","2022-09-15 23:25:27.726248","2022-09-15 23:26:22.369933","00:00:54.643685",17
"mpileup","chr3R-71260","2022-09-15 23:26:22.369933","2022-09-15 23:27:15.947917","00:00:53.577984",18
"mpileup","chr3R-71260","2022-09-15 23:27:15.947917","2022-09-15 23:28:09.697008","00:00:53.749091",19
"mpileup","chr3R-71260","2022-09-15 23:28:09.697008","2022-09-15 23:29:03.352699","00:00:53.655691",20
"mpileup","chr3R-71260","2022-09-15 23:29:03.352699","2022-09-15 23:29:57.351847","00:00:53.999148",21
"mpileup","chr3R-71260","2022-09-15 23:29:57.351847","2022-09-15 23:30:51.738216","00:00:54.386369",22
"mpileup","chr3R-71260","2022-09-15 23:30:51.738216","2022-09-15 23:31:45.173017","00:00:53.434801",23
"mpileup","chr3R-71260","2022-09-15 23:31:45.173017","2022-09-15 23:32:38.92798","00:00:53.754963",24
"mpileup","chr3R-71260","2022-09-15 23:32:38.92798","2022-09-15 23:33:32.806363","00:00:53.878383",25
"mpileup","chr3R-71260","2022-09-15 23:33:32.806363","2022-09-15 23:34:27.992134","00:00:55.185771",26
"mpileup","chr3R-71260","2022-09-15 23:34:27.992134","2022-09-15 23:35:21.695087","00:00:53.702953",27
"mpileup","chr3R-71260","2022-09-15 23:35:21.695087","2022-09-15 23:36:15.230019","00:00:53.534932",28
"mpileup","chr3R-71260","2022-09-15 23:36:15.230019","2022-09-15 23:37:09.931585","00:00:54.701566",29
"mpileup","chr3R-71260","2022-09-15 23:37:09.931585","2022-09-15 23:38:03.340519","00:00:53.408934",30
"mpileup","chr3R-89075","2022-09-15 23:38:03.340519","2022-09-15 23:38:57.263592","00:00:53.923073",1
"mpileup","chr3R-89075","2022-09-15 23:38:57.263592","2022-09-15 23:40:19.211913","00:01:21.948321",2
"mpileup","chr3R-89075","2022-09-15 23:40:19.211913","2022-09-15 23:41:41.531139","00:01:22.319226",3
"mpileup","chr3R-89075","2022-09-15 23:41:41.531139","2022-09-15 23:43:04.803881","00:01:23.272742",4
"mpileup","chr3R-89075","2022-09-15 23:43:04.803881","2022-09-15 23:44:26.052243","00:01:21.248362",5
"mpileup","chr3R-89075","2022-09-15 23:44:26.052243","2022-09-15 23:45:47.544015","00:01:21.491772",6
"mpileup","chr3R-89075","2022-09-15 23:45:47.544015","2022-09-15 23:47:09.199652","00:01:21.655637",7
"mpileup","chr3R-89075","2022-09-15 23:47:09.199652","2022-09-15 23:48:32.294435","00:01:23.094783",8
"mpileup","chr3R-89075","2022-09-15 23:48:32.294435","2022-09-15 23:49:55.405893","00:01:23.111458",9
"mpileup","chr3R-89075","2022-09-15 23:49:55.405893","2022-09-15 23:51:18.323948","00:01:22.918055",10
"mpileup","chr3R-89075","2022-09-15 23:51:18.323948","2022-09-15 23:52:40.961524","00:01:22.637576",11
"mpileup","chr3R-89075","2022-09-15 23:52:40.961524","2022-09-15 23:54:02.972605","00:01:22.011081",12
"mpileup","chr3R-89075","2022-09-15 23:54:02.972605","2022-09-15 23:55:25.109271","00:01:22.136666",13
"mpileup","chr3R-89075","2022-09-15 23:55:25.109271","2022-09-15 23:56:46.905729","00:01:21.796458",14
"mpileup","chr3R-89075","2022-09-15 23:56:46.905729","2022-09-15 23:58:09.163153","00:01:22.257424",15
"mpileup","chr3R-89075","2022-09-15 23:58:09.163153","2022-09-15 23:59:30.761186","00:01:21.598033",16
"mpileup","chr3R-89075","2022-09-15 23:59:30.761186","2022-09-16 00:00:52.676717","00:01:21.915531",17
"mpileup","chr3R-89075","2022-09-16 00:00:52.676717","2022-09-16 00:02:14.586569","00:01:21.909852",18
"mpileup","chr3R-89075","2022-09-16 00:02:14.586569","2022-09-16 00:03:36.648141","00:01:22.061572",19
"mpileup","chr3R-89075","2022-09-16 00:03:36.648141","2022-09-16 00:04:58.462773","00:01:21.814632",20
"mpileup","chr3R-89075","2022-09-16 00:04:58.462773","2022-09-16 00:06:20.230959","00:01:21.768186",21
"mpileup","chr3R-89075","2022-09-16 00:06:20.230959","2022-09-16 00:07:42.078834","00:01:21.847875",22
"mpileup","chr3R-89075","2022-09-16 00:07:42.078834","2022-09-16 00:09:04.389458","00:01:22.310624",23
"mpileup","chr3R-89075","2022-09-16 00:09:04.389458","2022-09-16 00:10:26.378288","00:01:21.98883",24
"mpileup","chr3R-89075","2022-09-16 00:10:26.378288","2022-09-16 00:11:48.645295","00:01:22.267007",25
"mpileup","chr3R-89075","2022-09-16 00:11:48.645295","2022-09-16 00:13:14.12672","00:01:25.481425",26
"mpileup","chr3R-89075","2022-09-16 00:13:14.12672","2022-09-16 00:14:36.289622","00:01:22.162902",27
"mpileup","chr3R-89075","2022-09-16 00:14:36.289622","2022-09-16 00:15:58.34078","00:01:22.051158",28
"mpileup","chr3R-89075","2022-09-16 00:15:58.34078","2022-09-16 00:17:23.351361","00:01:25.010581",29
"mpileup","chr3R-89075","2022-09-16 00:17:23.351361","2022-09-16 00:18:46.313559","00:01:22.962198",30
"mpileup","chr3R-106890","2022-09-16 00:18:46.313559","2022-09-16 00:20:08.932447","00:01:22.618888",1
"mpileup","chr3R-106890","2022-09-16 00:20:08.932447","2022-09-16 00:22:18.441079","00:02:09.508632",2
"mpileup","chr3R-106890","2022-09-16 00:22:18.441079","2022-09-16 00:24:30.01074","00:02:11.569661",3
"mpileup","chr3R-106890","2022-09-16 00:24:30.01074","2022-09-16 00:26:40.000794","00:02:09.990054",4
"mpileup","chr3R-106890","2022-09-16 00:26:40.000794","2022-09-16 00:28:49.100643","00:02:09.099849",5
"mpileup","chr3R-106890","2022-09-16 00:28:49.100643","2022-09-16 00:30:58.779742","00:02:09.679099",6
"mpileup","chr3R-106890","2022-09-16 00:30:58.779742","2022-09-16 00:33:08.784727","00:02:10.004985",7
"mpileup","chr3R-106890","2022-09-16 00:33:08.784727","2022-09-16 00:35:19.939446","00:02:11.154719",8
"mpileup","chr3R-106890","2022-09-16 00:35:19.939446","2022-09-16 00:37:29.841594","00:02:09.902148",9
"mpileup","chr3R-106890","2022-09-16 00:37:29.841594","2022-09-16 00:39:40.273128","00:02:10.431534",10
"mpileup","chr3R-106890","2022-09-16 00:39:40.273128","2022-09-16 00:41:50.573448","00:02:10.30032",11
"mpileup","chr3R-106890","2022-09-16 00:41:50.573448","2022-09-16 00:44:01.028343","00:02:10.454895",12
"mpileup","chr3R-106890","2022-09-16 00:44:01.028343","2022-09-16 00:46:11.561599","00:02:10.533256",13
"mpileup","chr3R-106890","2022-09-16 00:46:11.561599","2022-09-16 00:48:24.886797","00:02:13.325198",14
"mpileup","chr3R-106890","2022-09-16 00:48:24.886797","2022-09-16 00:50:36.229003","00:02:11.342206",15
"mpileup","chr3R-106890","2022-09-16 00:50:36.229003","2022-09-16 00:52:45.94591","00:02:09.716907",16
"mpileup","chr3R-106890","2022-09-16 00:52:45.94591","2022-09-16 00:54:55.541001","00:02:09.595091",17
"mpileup","chr3R-106890","2022-09-16 00:54:55.541001","2022-09-16 00:57:05.195967","00:02:09.654966",18
"mpileup","chr3R-106890","2022-09-16 00:57:05.195967","2022-09-16 00:59:15.778139","00:02:10.582172",19
"mpileup","chr3R-106890","2022-09-16 00:59:15.778139","2022-09-16 01:01:25.634145","00:02:09.856006",20
"mpileup","chr3R-106890","2022-09-16 01:01:25.634145","2022-09-16 01:03:36.013479","00:02:10.379334",21
"mpileup","chr3R-106890","2022-09-16 01:03:36.013479","2022-09-16 01:05:47.388941","00:02:11.375462",22
"mpileup","chr3R-106890","2022-09-16 01:05:47.388941","2022-09-16 01:07:57.918604","00:02:10.529663",23
"mpileup","chr3R-106890","2022-09-16 01:07:57.918604","2022-09-16 01:10:07.491184","00:02:09.57258",24
"mpileup","chr3R-106890","2022-09-16 01:10:07.491184","2022-09-16 01:12:18.260133","00:02:10.768949",25
"mpileup","chr3R-106890","2022-09-16 01:12:18.260133","2022-09-16 01:14:31.768421","00:02:13.508288",26
"mpileup","chr3R-106890","2022-09-16 01:14:31.768421","2022-09-16 01:16:43.149018","00:02:11.380597",27
"mpileup","chr3R-106890","2022-09-16 01:16:43.149018","2022-09-16 01:18:58.538158","00:02:15.38914",28
"mpileup","chr3R-106890","2022-09-16 01:18:58.538158","2022-09-16 01:21:09.09001","00:02:10.551852",29
"mpileup","chr3R-106890","2022-09-16 01:21:09.09001","2022-09-16 01:23:18.137281","00:02:09.047271",30
"mpileup","chr3R-124705","2022-09-16 01:23:18.137281","2022-09-16 01:25:29.446373","00:02:11.309092",1
"mpileup","chr3R-124705","2022-09-16 01:25:29.446373","2022-09-16 01:28:44.750538","00:03:15.304165",2
"mpileup","chr3R-124705","2022-09-16 01:28:44.750538","2022-09-16 01:31:56.733777","00:03:11.983239",3
"mpileup","chr3R-124705","2022-09-16 01:31:56.733777","2022-09-16 01:35:09.286925","00:03:12.553148",4
"mpileup","chr3R-124705","2022-09-16 01:35:09.286925","2022-09-16 01:38:20.472965","00:03:11.18604",5
"mpileup","chr3R-124705","2022-09-16 01:38:20.472965","2022-09-16 01:41:29.724639","00:03:09.251674",6
"mpileup","chr3R-124705","2022-09-16 01:41:29.724639","2022-09-16 01:44:40.541818","00:03:10.817179",7
"mpileup","chr3R-124705","2022-09-16 01:44:40.541818","2022-09-16 01:47:51.867368","00:03:11.32555",8
"mpileup","chr3R-124705","2022-09-16 01:47:51.867368","2022-09-16 01:51:03.119956","00:03:11.252588",9
"mpileup","chr3R-124705","2022-09-16 01:51:03.119956","2022-09-16 01:54:15.787332","00:03:12.667376",10
"mpileup","chr3R-124705","2022-09-16 01:54:15.787332","2022-09-16 01:57:25.464063","00:03:09.676731",11
"mpileup","chr3R-124705","2022-09-16 01:57:25.464063","2022-09-16 02:00:35.820471","00:03:10.356408",12
"mpileup","chr3R-124705","2022-09-16 02:00:35.820471","2022-09-16 02:03:48.158539","00:03:12.338068",13
"mpileup","chr3R-124705","2022-09-16 02:03:48.158539","2022-09-16 02:07:00.783104","00:03:12.624565",14
"mpileup","chr3R-124705","2022-09-16 02:07:00.783104","2022-09-16 02:10:11.852547","00:03:11.069443",15
"mpileup","chr3R-124705","2022-09-16 02:10:11.852547","2022-09-16 02:13:22.410388","00:03:10.557841",16
"mpileup","chr3R-124705","2022-09-16 02:13:22.410388","2022-09-16 02:16:34.292205","00:03:11.881817",17
"mpileup","chr3R-124705","2022-09-16 02:16:34.292205","2022-09-16 02:19:45.619677","00:03:11.327472",18
"mpileup","chr3R-124705","2022-09-16 02:19:45.619677","2022-09-16 02:22:56.782933","00:03:11.163256",19
"mpileup","chr3R-124705","2022-09-16 02:22:56.782933","2022-09-16 02:26:09.824662","00:03:13.041729",20
"mpileup","chr3R-124705","2022-09-16 02:26:09.824662","2022-09-16 02:29:20.033668","00:03:10.209006",21
"mpileup","chr3R-124705","2022-09-16 02:29:20.033668","2022-09-16 02:32:32.837987","00:03:12.804319",22
"mpileup","chr3R-124705","2022-09-16 02:32:32.837987","2022-09-16 02:35:44.372943","00:03:11.534956",23
"mpileup","chr3R-124705","2022-09-16 02:35:44.372943","2022-09-16 02:38:59.072076","00:03:14.699133",24
"mpileup","chr3R-124705","2022-09-16 02:38:59.072076","2022-09-16 02:42:11.220209","00:03:12.148133",25
"mpileup","chr3R-124705","2022-09-16 02:42:11.220209","2022-09-16 02:45:22.780331","00:03:11.560122",26
"mpileup","chr3R-124705","2022-09-16 02:45:22.780331","2022-09-16 02:48:33.503428","00:03:10.723097",27
"mpileup","chr3R-124705","2022-09-16 02:48:33.503428","2022-09-16 02:51:43.592518","00:03:10.08909",28
"mpileup","chr3R-124705","2022-09-16 02:51:43.592518","2022-09-16 02:54:55.064656","00:03:11.472138",29
"mpileup","chr3R-124705","2022-09-16 02:54:55.064656","2022-09-16 02:58:07.040151","00:03:11.975495",30
"mpileup","chr3R-142520","2022-09-16 02:58:07.040151","2022-09-16 03:01:18.131556","00:03:11.091405",1
"mpileup","chr3R-142520","2022-09-16 03:01:18.131556","2022-09-16 03:05:15.634042","00:03:57.502486",2
"mpileup","chr3R-142520","2022-09-16 03:05:15.634042","2022-09-16 03:09:11.712234","00:03:56.078192",3
"mpileup","chr3R-142520","2022-09-16 03:09:11.712234","2022-09-16 03:13:06.46546","00:03:54.753226",4
"mpileup","chr3R-142520","2022-09-16 03:13:06.46546","2022-09-16 03:16:59.332836","00:03:52.867376",5
"mpileup","chr3R-142520","2022-09-16 03:16:59.332836","2022-09-16 03:20:53.57193","00:03:54.239094",6
"mpileup","chr3R-142520","2022-09-16 03:20:53.57193","2022-09-16 03:24:51.120934","00:03:57.549004",7
"mpileup","chr3R-142520","2022-09-16 03:24:51.120934","2022-09-16 03:28:45.277925","00:03:54.156991",8
"mpileup","chr3R-142520","2022-09-16 03:28:45.277925","2022-09-16 03:32:46.878668","00:04:01.600743",9
"mpileup","chr3R-142520","2022-09-16 03:32:46.878668","2022-09-16 03:36:40.311389","00:03:53.432721",10
"mpileup","chr3R-142520","2022-09-16 03:36:40.311389","2022-09-16 03:40:36.295547","00:03:55.984158",11
"mpileup","chr3R-142520","2022-09-16 03:40:36.295547","2022-09-16 03:44:30.183094","00:03:53.887547",12
"mpileup","chr3R-142520","2022-09-16 03:44:30.183094","2022-09-16 03:48:29.991832","00:03:59.808738",13
"mpileup","chr3R-142520","2022-09-16 03:48:29.991832","2022-09-16 03:52:28.757337","00:03:58.765505",14
"mpileup","chr3R-142520","2022-09-16 03:52:28.757337","2022-09-16 03:56:23.591513","00:03:54.834176",15
"mpileup","chr3R-142520","2022-09-16 03:56:23.591513","2022-09-16 04:00:17.370601","00:03:53.779088",16
"mpileup","chr3R-142520","2022-09-16 04:00:17.370601","2022-09-16 04:04:11.104806","00:03:53.734205",17
"mpileup","chr3R-142520","2022-09-16 04:04:11.104806","2022-09-16 04:08:09.029411","00:03:57.924605",18
"mpileup","chr3R-142520","2022-09-16 04:08:09.029411","2022-09-16 04:12:02.811178","00:03:53.781767",19
"mpileup","chr3R-142520","2022-09-16 04:12:02.811178","2022-09-16 04:15:56.965173","00:03:54.153995",20
